transaction_id,user_id,amount,currency,payment_method,merchant_id,timestamp,status,country,device_id,ip_id,failed_attempts,account_age_days,hour,is_suspicious,user_txn_count_1h,risk_reason,dataset_split
TXN00397,60,46666.89,INR,UPI,M001,2026-01-19 20:30:00,SUCCESS,IN,D060,IP011,8,1678,8,1,0,many_failed_attempts,train
TXN00398,49,274.97,INR,UPI,M008,2026-03-01 07:02:00,SUCCESS,US,D066,IP157,0,1026,20,0,0,normal,test
TXN00399,11,855.99,INR,NETBANKING,M002,2026-01-07 14:47:00,SUCCESS,IN,D077,IP107,0,526,18,0,0,normal,train
TXN00400,7,329.99,INR,UPI,M003,2026-03-22 08:53:00,SUCCESS,IN,D010,IP137,0,1358,11,0,0,normal,train
TXN00401,40,1480.35,INR,CARD,M007,2026-02-09 13:16:00,SUCCESS,IN,D093,IP171,0,1060,11,0,0,normal,train
TXN00402,19,348.59,INR,UPI,M001,2026-01-25 08:34:00,SUCCESS,IN,D069,IP032,0,586,12,0,0,normal,test
TXN00403,68,172.12,INR,NETBANKING,M007,2026-01-14 19:43:00,SUCCESS,IN,D046,IP012,0,707,9,0,0,normal,train
TXN00404,79,267.41,INR,UPI,M003,2026-03-25 12:26:00,SUCCESS,IN,D023,IP104,0,1154,10,0,0,normal,train
TXN00405,54,565.95,INR,WALLET,M007,2026-03-13 08:42:00,SUCCESS,IN,D022,IP083,0,1234,21,0,0,normal,train
TXN00406,20,416.84,INR,CARD,M001,2026-02-25 21:28:00,SUCCESS,IN,D094,IP110,0,1117,13,0,0,normal,test
TXN00407,16,73649.49,INR,CARD,M002,2026-01-30 02:11:00,SUCCESS,IN,D097,IP080,4,321,21,1,0,many_failed_attempts,train
TXN00408,30,309.81,INR,UPI,M002,2026-03-29 02:16:00,SUCCESS,IN,D088,IP012,0,823,15,0,0,normal,train
TXN00409,6,1948.07,INR,NETBANKING,M007,2026-03-11 21:59:00,SUCCESS,GB,D079,IP061,0,184,16,0,0,normal,train
TXN00410,22,776.44,INR,CARD,M003,2026-01-19 19:21:00,SUCCESS,IN,D094,IP148,0,1376,21,0,0,normal,train
TXN00411,38,985.25,INR,NETBANKING,M004,2026-01-12 23:03:00,SUCCESS,AE,D021,IP165,1,720,22,0,0,normal,test
TXN00412,38,49500.51,INR,UPI,M005,2026-01-18 22:06:00,SUCCESS,IN,D031,IP029,4,330,9,1,0,many_failed_attempts,train
TXN00413,5,547.15,INR,CARD,M008,2026-01-03 10:54:00,SUCCESS,IN,D070,IP060,0,807,9,0,0,normal,train
TXN00414,76,494.89,INR,CARD,M005,2026-01-15 16:30:00,SUCCESS,IN,D079,IP001,0,828,8,0,0,normal,train
TXN00415,61,518.34,INR,UPI,M006,2026-01-06 22:58:00,SUCCESS,IN,D111,IP060,0,1429,13,0,0,normal,test
TXN00416,16,221.26,INR,UPI,M005,2026-03-23 10:23:00,SUCCESS,IN,D083,IP132,0,1700,9,0,0,normal,train
TXN00417,44,4500.08,INR,CARD,M001,2026-01-04 19:22:00,SUCCESS,IN,D069,IP152,2,156,19,1,0,behavioral_anomaly,train
TXN00418,31,540.43,INR,WALLET,M001,2026-03-08 11:46:00,SUCCESS,IN,D008,IP049,0,1493,6,0,0,normal,train
TXN00419,6,1153.69,INR,UPI,M006,2026-02-05 23:07:00,SUCCESS,IN,D020,IP108,0,1458,8,0,0,normal,train
TXN00420,15,194.1,INR,UPI,M007,2026-03-29 03:01:00,SUCCESS,IN,D110,IP084,3,582,8,0,0,normal,train
TXN00421,76,922.47,INR,CARD,M002,2026-03-14 12:54:00,SUCCESS,IN,D028,IP018,0,987,7,0,0,normal,train
TXN00422,49,1207.56,INR,CARD,M005,2026-03-20 08:43:00,SUCCESS,IN,D119,IP087,0,1230,8,0,0,normal,train
TXN00423,60,422.83,INR,WALLET,M003,2026-01-03 16:38:00,SUCCESS,IN,D092,IP047,0,1492,8,0,0,normal,train
TXN00424,5,1109.44,INR,NETBANKING,M002,2026-01-03 18:00:00,SUCCESS,IN,D018,IP104,0,540,16,0,0,normal,train
TXN00425,20,174.77,INR,UPI,M005,2026-02-21 12:39:00,SUCCESS,IN,D031,IP100,0,1030,8,0,0,normal,test
TXN00426,75,431.81,INR,NETBANKING,M006,2026-01-01 15:48:00,SUCCESS,AE,D078,IP095,0,1672,7,0,0,normal,train
TXN00427,19,300.4,INR,UPI,M001,2026-03-02 22:55:00,SUCCESS,IN,D021,IP127,0,1756,16,0,0,normal,train
TXN00428,12,4332.16,INR,UPI,M001,2026-03-10 17:26:00,SUCCESS,IN,D040,IP151,0,515,6,0,0,normal,train
TXN00429,24,533.45,INR,CARD,M006,2026-01-16 11:01:00,SUCCESS,US,D056,IP036,0,642,14,0,0,normal,train
TXN00430,36,3307.09,INR,UPI,M005,2026-01-26 23:18:00,SUCCESS,IN,D020,IP003,2,264,10,0,0,normal,test
TXN00431,20,274.89,INR,CARD,M003,2026-03-21 17:13:00,SUCCESS,GB,D086,IP166,0,263,7,0,0,normal,train
TXN00432,45,747.29,INR,NETBANKING,M003,2026-01-25 17:11:00,SUCCESS,US,D057,IP022,0,1749,13,0,0,normal,train
TXN00433,76,592.9,INR,UPI,M004,2026-01-01 17:36:00,SUCCESS,US,D098,IP056,0,375,6,0,0,normal,train
TXN00434,7,213.62,INR,UPI,M007,2026-03-11 00:58:00,SUCCESS,IN,D041,IP012,0,433,22,0,0,normal,test
TXN00435,28,408.77,INR,CARD,M008,2026-02-20 06:54:00,SUCCESS,AE,D021,IP116,0,1036,17,0,0,normal,train
TXN00436,66,1067.02,INR,UPI,M008,2026-01-26 03:22:00,SUCCESS,IN,D013,IP115,0,1206,6,0,0,normal,train
TXN00437,9,4861.7,INR,CARD,M001,2026-02-12 00:15:00,SUCCESS,IN,D017,IP076,1,264,13,1,0,behavioral_anomaly,train
TXN00438,29,166.05,INR,UPI,M002,2026-02-15 01:28:00,SUCCESS,IN,D059,IP002,0,1740,22,0,0,normal,train
TXN00439,69,539.86,INR,UPI,M004,2026-01-31 12:53:00,SUCCESS,AE,D054,IP047,3,180,18,0,0,normal,test
TXN00440,4,149.97,INR,CARD,M003,2026-02-19 11:28:00,SUCCESS,IN,D009,IP021,2,1682,15,0,0,normal,train
TXN00441,63,3238.04,INR,CARD,M005,2026-01-30 17:48:00,SUCCESS,IN,D105,IP019,1,1431,11,1,0,behavioral_anomaly,train
TXN00442,1,641.52,INR,NETBANKING,M005,2026-03-18 17:20:00,SUCCESS,IN,D073,IP037,0,1528,7,0,0,normal,train
TXN00443,71,155.42,INR,UPI,M005,2026-01-18 04:40:00,SUCCESS,AE,D084,IP005,0,827,12,0,0,normal,train
TXN00444,29,346.17,INR,UPI,M008,2026-01-15 12:25:00,SUCCESS,GB,D063,IP034,1,632,12,0,0,normal,train
TXN00445,16,433.03,INR,NETBANKING,M001,2026-03-22 10:49:00,SUCCESS,IN,D017,IP107,0,613,12,0,0,normal,train
TXN00446,3,7862.02,INR,UPI,M002,2026-02-13 14:06:00,SUCCESS,IN,D060,IP054,1,660,21,1,0,behavioral_anomaly,train
TXN00447,46,293.57,INR,UPI,M006,2026-03-04 08:55:00,SUCCESS,IN,D034,IP106,0,252,11,0,0,normal,train
TXN00448,27,206.15,INR,UPI,M003,2026-03-19 07:09:00,SUCCESS,IN,D053,IP001,0,1610,20,0,0,normal,train
TXN00449,1,425.94,INR,UPI,M002,2026-01-04 07:43:00,SUCCESS,IN,D080,IP165,0,555,22,0,0,normal,train
TXN00450,23,4520.53,INR,CARD,M005,2026-03-27 08:11:00,SUCCESS,AE,D025,IP102,0,1242,21,0,0,normal,test
TXN00451,42,391.26,INR,CARD,M004,2026-03-20 00:29:00,SUCCESS,IN,D029,IP176,0,467,18,0,0,normal,train
TXN00452,75,796.65,INR,CARD,M004,2026-02-17 10:35:00,SUCCESS,IN,D078,IP154,1,151,13,0,0,normal,train
TXN00453,40,2992.7,INR,CARD,M008,2026-03-13 08:04:00,SUCCESS,US,D045,IP046,1,1310,7,1,0,unusual_country,train
TXN00454,53,54283.21,INR,UPI,M004,2026-03-13 03:27:00,SUCCESS,AE,D036,IP112,0,440,7,1,0,unusual_country,train
TXN00455,58,53533.33,INR,UPI,M001,2026-02-02 02:05:00,SUCCESS,GB,D033,IP119,0,642,8,1,0,unusual_country,train
TXN00456,43,224.13,INR,NETBANKING,M004,2026-03-30 22:45:00,SUCCESS,GB,D099,IP131,0,1025,21,0,0,normal,train
TXN00457,36,1146.98,INR,UPI,M002,2026-01-29 17:37:00,SUCCESS,IN,D054,IP059,0,1082,16,0,0,normal,train
TXN00458,22,222.24,INR,UPI,M001,2026-03-10 10:08:00,SUCCESS,IN,D106,IP027,0,625,17,0,0,normal,train
TXN00459,22,140.86,INR,CARD,M003,2026-02-27 10:12:00,SUCCESS,IN,D077,IP001,0,311,22,0,0,normal,test
TXN00460,63,216.21,INR,UPI,M001,2026-01-01 22:30:00,SUCCESS,AE,D096,IP047,0,828,11,0,0,normal,train
TXN00461,31,438.09,INR,CARD,M003,2026-03-15 18:07:00,SUCCESS,US,D047,IP055,0,1435,22,0,0,normal,train
TXN00462,36,203.3,INR,UPI,M004,2026-03-24 03:33:00,SUCCESS,IN,D067,IP125,1,795,13,0,0,normal,train
TXN00463,14,13800.05,INR,CARD,M008,2026-01-19 06:00:00,SUCCESS,IN,D010,IP151,2,998,17,1,0,behavioral_anomaly,test
TXN00464,60,338.66,INR,UPI,M005,2026-03-19 08:52:00,SUCCESS,IN,D060,IP053,0,1071,22,0,0,normal,train
TXN00465,43,491.3,INR,CARD,M005,2026-03-23 08:58:00,SUCCESS,US,D090,IP137,0,766,20,0,0,normal,test
TXN00466,34,26977.83,INR,CARD,M008,2026-03-15 05:27:00,SUCCESS,IN,D087,IP006,5,1033,13,1,0,many_failed_attempts,train
TXN00467,49,661.05,INR,CARD,M006,2026-03-22 14:18:00,SUCCESS,AE,D015,IP178,3,818,21,0,0,normal,train
TXN00468,61,170.81,INR,CARD,M007,2026-01-11 04:51:00,SUCCESS,IN,D092,IP096,1,951,20,0,0,normal,train
TXN00469,48,467.77,INR,UPI,M004,2026-02-13 22:59:00,SUCCESS,IN,D112,IP028,1,1742,14,0,0,normal,train
TXN00470,4,433.41,INR,UPI,M006,2026-02-23 15:06:00,SUCCESS,IN,D085,IP054,0,1437,18,0,0,normal,train
TXN00471,65,219.78,INR,CARD,M002,2026-03-01 03:06:00,SUCCESS,GB,D065,IP160,0,272,11,0,0,normal,train
TXN00472,38,644.57,INR,UPI,M002,2026-02-01 07:07:00,SUCCESS,SG,D103,IP083,0,1558,10,0,0,normal,train
TXN00473,12,1013.98,INR,UPI,M005,2026-02-17 07:13:00,SUCCESS,US,D065,IP167,0,787,14,0,0,normal,train
TXN00474,57,452.05,INR,UPI,M003,2026-02-13 19:04:00,SUCCESS,AE,D117,IP058,1,1467,6,0,0,normal,test
TXN00475,46,4850.53,INR,UPI,M007,2026-02-24 03:56:00,SUCCESS,IN,D028,IP056,3,529,11,1,0,behavioral_anomaly,train
TXN00476,31,1313.71,INR,CARD,M002,2026-02-06 11:40:00,SUCCESS,IN,D009,IP009,0,1385,16,0,0,normal,train
TXN00477,48,718.3,INR,UPI,M006,2026-02-10 10:13:00,SUCCESS,US,D014,IP088,0,717,10,0,0,normal,train
TXN00478,65,4315.74,INR,UPI,M003,2026-03-21 18:57:00,SUCCESS,US,D006,IP086,2,1795,18,1,0,unusual_country,train
TXN00479,25,354.83,INR,UPI,M008,2026-03-11 20:11:00,SUCCESS,IN,D001,IP091,0,809,21,0,0,normal,test
TXN00480,1,9085.31,INR,UPI,M003,2026-02-25 16:27:00,SUCCESS,US,D028,IP065,0,1191,14,1,0,unusual_country,train
TXN00481,2,1437.83,INR,UPI,M008,2026-02-15 22:29:00,SUCCESS,IN,D043,IP029,0,533,22,0,0,normal,train
TXN00482,50,346.82,INR,NETBANKING,M004,2026-03-02 20:28:00,SUCCESS,IN,D081,IP062,1,1022,9,0,0,normal,test
TXN00483,74,55177.81,INR,WALLET,M006,2026-01-28 18:01:00,SUCCESS,IN,D063,IP108,6,866,16,1,0,many_failed_attempts,train
TXN00484,5,968.12,INR,NETBANKING,M005,2026-03-15 18:12:00,SUCCESS,IN,D065,IP117,0,519,7,0,0,normal,train
TXN00485,53,763.79,INR,UPI,M002,2026-03-10 23:30:00,SUCCESS,IN,D029,IP071,0,791,20,0,0,normal,train
TXN00486,24,182.59,INR,UPI,M007,2026-02-07 20:50:00,SUCCESS,IN,D039,IP158,0,176,21,0,0,normal,train
TXN00487,54,282.51,INR,NETBANKING,M008,2026-01-23 20:01:00,SUCCESS,IN,D058,IP161,0,723,10,0,0,normal,train
TXN00488,34,63870.01,INR,NETBANKING,M001,2026-01-27 23:54:00,SUCCESS,IN,D070,IP159,0,667,18,1,0,unusually_high_amount,train
TXN00489,3,295.82,INR,UPI,M003,2026-01-06 21:15:00,SUCCESS,GB,D112,IP103,0,1582,6,0,0,normal,train
TXN00490,60,323.54,INR,UPI,M001,2026-03-28 00:56:00,SUCCESS,IN,D023,IP137,0,197,12,0,0,normal,train
TXN00491,49,94957.04,INR,CARD,M005,2026-03-31 12:17:00,SUCCESS,US,D075,IP017,0,450,18,1,0,unusually_high_amount,train
TXN00492,34,251.11,INR,UPI,M001,2026-02-21 23:57:00,SUCCESS,IN,D052,IP135,0,1593,13,0,0,normal,train
TXN00493,79,263.48,INR,UPI,M006,2026-03-06 19:08:00,SUCCESS,IN,D029,IP121,0,1590,18,0,0,normal,train
TXN00494,70,11032.38,INR,CARD,M008,2026-03-14 11:53:00,SUCCESS,SG,D103,IP162,1,1503,12,1,0,unusual_country,train
TXN00495,65,273.25,INR,CARD,M008,2026-03-12 09:19:00,SUCCESS,IN,D082,IP154,0,1308,19,0,0,normal,train
TXN00496,64,162.46,INR,CARD,M001,2026-02-21 22:48:00,SUCCESS,IN,D091,IP098,1,1687,13,0,0,normal,train
TXN00497,53,332.03,INR,UPI,M005,2026-02-28 10:01:00,SUCCESS,SG,D058,IP131,0,1435,13,0,0,normal,train
TXN00498,17,711.57,INR,CARD,M001,2026-03-21 05:00:00,SUCCESS,GB,D011,IP021,0,1299,20,0,0,normal,train
TXN00499,62,6483.26,INR,CARD,M003,2026-02-03 21:05:00,SUCCESS,IN,D091,IP082,2,1147,13,1,0,behavioral_anomaly,train
TXN00500,28,494.06,INR,NETBANKING,M002,2026-01-09 06:55:00,SUCCESS,IN,D020,IP028,0,1779,12,0,0,normal,train
